Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Personalized_Recommendation_Frequency,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Personalized_Recommendation_Frequency.1,Recommendation_Helpfulness,Rating_Accuracy,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,age_group,purchase_freq_num,browse_freq_num,primary_category
2023-06-08 18:00:06-05:30,32,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a week,Filter,Multiple pages,2,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Occasionally,No,2,No,3,2,Product recommendations,Customer service responsiveness,26-35,4,3,Groceries and Gourmet Food
2023-06-08 18:00:20-05:30,42,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,Keyword,Multiple pages,1,Maybe,Always,High shipping costs,Often,Yes,Moderately,Yes,1,No,2,2,Wide product selection,Customer service responsiveness,36-45,2,2,Groceries and Gourmet Food
2023-06-08 18:00:50-05:30,35,Female,Multiple times a week,Clothing and Fashion;Home and Kitchen,No,Few times a month,categories,First page,4,Maybe,Sometimes,Changed my mind or no longer need the item,Often,No,Occasionally,Sometimes,3,No,3,4,Product recommendations,Customer service responsiveness,26-35,5,2,Clothing and Fashion
2023-06-08 18:01:31-05:30,35,Female,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,No,Few times a month,others,First page,4,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,4,Sometimes,4,3,Competitive prices,Customer service responsiveness,26-35,3,2,Groceries and Gourmet Food
2023-06-08 18:01:33-05:30,52,Male,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;others,Yes,Few times a week,Keyword,Multiple pages,2,Maybe,Always,Found a better price elsewhere,Always,Yes,Moderately,Sometimes,3,Sometimes,1,1,User-friendly website/app interface,Shipping speed and reliability,45+,5,3,Groceries and Gourmet Food
2023-06-08 18:39:59-05:30,24,Female,Less than once a month,Home and Kitchen,No,Rarely,categories,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Rarely,Yes,Heavily,Yes,4,Yes,1,3,Competitive prices,Product quality and accuracy,18-25,1,1,Home and Kitchen
2023-06-08 19:46:31-05:30,28,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Keyword,First page,2,Yes,Often,Found a better price elsewhere,Sometimes,No,Moderately,Yes,2,No,3,2,Wide product selection,Product quality and accuracy,26-35,4,3,Beauty and Personal Care
2023-06-08 19:50:55-05:30,33,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Multiple times a day,Keyword,Multiple pages,2,Yes,Often,Found a better price elsewhere,Sometimes,No,Moderately,Yes,2,Yes,2,2,User-friendly website/app interface,Product quality and accuracy,26-35,5,4,Beauty and Personal Care
2023-06-08 20:26:58-05:30,23,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Rarely,Keyword,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Never,Yes,Moderately,Sometimes,4,Sometimes,5,5,Wide product selection,Product quality and accuracy,18-25,1,1,Beauty and Personal Care
2023-06-08 21:17:38-05:30,21,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,Yes,Few times a month,Keyword,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Rarely,No,Moderately,Yes,1,Yes,2,2,User-friendly website/app interface,Product quality and accuracy,18-25,1,2,Beauty and Personal Care
2023-06-08 21:39:30-05:30,34,Female,Few times a month,Home and Kitchen,No,Few times a month,categories,First page,3,No,Always,Found a better price elsewhere,Sometimes,No,Occasionally,No,1,No,3,3,Product recommendations,Reducing packaging waste,26-35,3,2,Home and Kitchen
2023-06-08 21:39:55-05:30,23,Prefer not to say,Once a month,Clothing and Fashion,No,Few times a month,Filter,Multiple pages,2,No,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,No,3,Sometimes,2,2,Competitive prices,Customer service responsiveness,18-25,2,2,Clothing and Fashion
2023-06-08 21:40:24-05:30,34,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Rarely,others,Multiple pages,3,No,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,No,2,Sometimes,2,5,User-friendly website/app interface,Shipping speed and reliability,26-35,3,1,Beauty and Personal Care
2023-06-08 21:40:50-05:30,34,Female,Once a week,Home and Kitchen,No,Few times a week,Filter,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Moderately,Yes,2,Sometimes,2,2,Competitive prices,Reducing packaging waste,26-35,4,3,Home and Kitchen
2023-06-08 22:13:41-05:30,25,Female,Less than once a month,others,Sometimes,Rarely,categories,First page,3,Maybe,Rarely,Found a better price elsewhere,Never,No,Never,Sometimes,3,Sometimes,3,3,Product recommendations,Shipping speed and reliability,18-25,1,1,others
2023-06-08 22:21:20-05:30,32,Male,Less than once a month,others,Sometimes,Rarely,categories,First page,1,No,Always,Changed my mind or no longer need the item,Never,No,Moderately,Yes,2,Sometimes,2,2,Wide product selection,Customer service responsiveness,26-35,1,1,others
2023-06-08 22:24:19-05:30,24,Female,Few times a month,Home and Kitchen,Yes,Few times a week,Keyword,First page,1,Yes,Often,others,Sometimes,Yes,Heavily,Yes,2,Yes,2,2,Wide product selection,Product quality and accuracy,18-25,3,3,Home and Kitchen
2023-06-08 22:38:16-05:30,34,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Rarely,No,Never,Sometimes,5,No,1,3,Product recommendations,Reducing packaging waste,26-35,3,2,Clothing and Fashion
2023-06-08 22:38:51-05:30,44,Male,Once a week,Beauty and Personal Care,Sometimes,Few times a week,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,36-45,4,3,Beauty and Personal Care
2023-06-08 22:39:27-05:30,23,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Rarely,Yes,Moderately,Sometimes,2,No,2,1,Wide product selection,Customer service responsiveness,18-25,4,3,Beauty and Personal Care
2023-06-08 22:39:59-05:30,23,Female,Few times a month,Clothing and Fashion,Sometimes,Rarely,categories,First page,3,No,Sometimes,Found a better price elsewhere,Often,Yes,Moderately,No,3,No,4,2,Product recommendations,Customer service responsiveness,18-25,3,1,Clothing and Fashion
2023-06-08 22:40:33-05:30,34,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a month,Keyword,Multiple pages,4,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,No,2,2,Product recommendations,Reducing packaging waste,26-35,4,2,Beauty and Personal Care
2023-06-08 22:41:11-05:30,23,Female,Once a week,Beauty and Personal Care;Clothing and Fashion,Yes,Multiple times a day,Filter,First page,3,No,Often,Found a better price elsewhere,Often,Yes,Occasionally,No,3,Yes,1,4,Competitive prices,Reducing packaging waste,18-25,4,4,Beauty and Personal Care
2023-06-09 03:47:38-05:30,36,Female,Once a month,Home and Kitchen,No,Few times a week,categories,Multiple pages,3,Yes,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,Yes,3,Yes,3,2,User-friendly website/app interface,Product quality and accuracy,36-45,2,3,Home and Kitchen
2023-06-09 08:10:05-05:30,24,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,Keyword,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Often,Yes,Occasionally,No,3,No,3,3,Competitive prices,Customer service responsiveness,18-25,3,4,Groceries and Gourmet Food
2023-06-09 09:31:57-05:30,21,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;others,No,Few times a week,Filter,Multiple pages,4,Yes,Often,High shipping costs,Always,Yes,Heavily,Yes,3,Yes,3,3,Product recommendations,Reducing packaging waste,18-25,4,3,Beauty and Personal Care
2023-06-09 09:32:44-05:30,21,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Yes,Often,Found a better price elsewhere,Sometimes,Yes,Moderately,Yes,2,Yes,2,2,Competitive prices,Customer service responsiveness,18-25,3,3,Clothing and Fashion
2023-06-09 09:33:35-05:30,45,Male,Once a month,Clothing and Fashion,Sometimes,Multiple times a day,Keyword,Multiple pages,3,Maybe,Always,Found a better price elsewhere,Often,Yes,Occasionally,Yes,2,No,3,2,Competitive prices,Product quality and accuracy,36-45,2,4,Clothing and Fashion
2023-06-09 09:34:07-05:30,21,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a month,Filter,Multiple pages,2,Maybe,Often,Found a better price elsewhere,Often,No,Occasionally,No,2,Sometimes,2,2,Competitive prices,Customer service responsiveness,18-25,4,2,Beauty and Personal Care
2023-06-09 09:34:44-05:30,23,Female,Once a week,Clothing and Fashion,Yes,Few times a week,categories,First page,3,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Moderately,Yes,2,Sometimes,2,2,Product recommendations,Reducing packaging waste,18-25,4,3,Clothing and Fashion
2023-06-09 09:35:19-05:30,21,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Yes,Few times a month,Keyword,First page,2,No,Sometimes,Changed my mind or no longer need the item,Rarely,Yes,Moderately,Yes,3,Sometimes,1,1,Product recommendations,Reducing packaging waste,18-25,4,2,Groceries and Gourmet Food
2023-06-09 09:35:57-05:30,34,Female,Once a month,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Sometimes,Yes,Moderately,Sometimes,2,No,3,3,Product recommendations,Reducing packaging waste,26-35,2,3,Clothing and Fashion
2023-06-09 09:37:15-05:30,21,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Rarely,Yes,Rarely,Sometimes,2,Sometimes,3,3,Product recommendations,Reducing packaging waste,18-25,3,2,Beauty and Personal Care
2023-06-09 09:37:44-05:30,23,Female,Once a week,Clothing and Fashion,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,2,No,4,3,Product recommendations,Customer service responsiveness,18-25,4,2,Clothing and Fashion
2023-06-09 09:38:31-05:30,21,Female,Once a week,Groceries and Gourmet Food;Clothing and Fashion;others,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,No,Moderately,Sometimes,3,Sometimes,3,4,Product recommendations,Reducing packaging waste,18-25,4,2,Groceries and Gourmet Food
2023-06-09 09:39:04-05:30,32,Female,Once a month,others,Sometimes,Few times a month,others,First page,2,No,Rarely,others,Rarely,Yes,Moderately,No,3,No,3,3,Product recommendations,Customer service responsiveness,26-35,2,2,others
2023-06-09 10:22:03-05:30,35,Prefer not to say,Once a week,Groceries and Gourmet Food,No,Few times a week,Filter,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,4,Sometimes,3,2,Competitive prices,Customer service responsiveness,26-35,4,3,Groceries and Gourmet Food
2023-06-09 10:22:35-05:30,37,Male,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Yes,Few times a week,Filter,Multiple pages,2,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,No,Rarely,Sometimes,2,Sometimes,2,1,Product recommendations,Reducing packaging waste,36-45,2,3,Groceries and Gourmet Food
2023-06-09 10:23:05-05:30,23,Female,Once a week,Clothing and Fashion,No,Few times a month,categories,Multiple pages,2,Yes,Often,Found a better price elsewhere,Often,No,Occasionally,Yes,1,Sometimes,4,2,Product recommendations,Reducing packaging waste,18-25,4,2,Clothing and Fashion
2023-06-09 10:23:45-05:30,33,Others,Few times a month,Clothing and Fashion,Sometimes,Few times a month,others,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,Sometimes,3,2,Competitive prices,Customer service responsiveness,26-35,3,2,Clothing and Fashion
2023-06-09 10:24:58-05:30,35,Female,Few times a month,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,categories,Multiple pages,4,Maybe,Rarely,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,2,Sometimes,3,2,Product recommendations,Reducing packaging waste,26-35,3,2,Clothing and Fashion
2023-06-09 10:25:27-05:30,44,Female,Once a week,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,4,4,Product recommendations,Reducing packaging waste,36-45,4,3,Clothing and Fashion
2023-06-09 10:26:01-05:30,34,Male,Once a week,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,4,Maybe,Often,others,Often,No,Moderately,Sometimes,2,Sometimes,3,2,Competitive prices,Reducing packaging waste,26-35,4,2,Clothing and Fashion
2023-06-09 10:26:26-05:30,34,Prefer not to say,Once a month,Clothing and Fashion,No,Few times a month,categories,Multiple pages,2,No,Sometimes,Found a better price elsewhere,Often,Yes,Occasionally,No,2,Sometimes,3,3,Competitive prices,Customer service responsiveness,26-35,2,2,Clothing and Fashion
2023-06-09 10:26:51-05:30,34,Female,Few times a month,others,No,Few times a month,categories,First page,2,Maybe,Sometimes,Changed my mind or no longer need the item,Often,No,Occasionally,No,1,No,3,1,Competitive prices,Customer service responsiveness,26-35,3,2,others
2023-06-09 10:28:23-05:30,34,Female,Few times a month,Clothing and Fashion,No,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Rarely,Yes,Rarely,Sometimes,2,Sometimes,2,1,Competitive prices,Reducing packaging waste,26-35,3,3,Clothing and Fashion
2023-06-09 10:28:57-05:30,3,Prefer not to say,Once a month,Home and Kitchen,No,Few times a week,categories,First page,3,No,Sometimes,Found a better price elsewhere,Often,Yes,Occasionally,Sometimes,3,Sometimes,3,2,Competitive prices,Customer service responsiveness,<18,2,3,Home and Kitchen
2023-06-09 10:30:39-05:30,23,Female,Multiple times a week,Beauty and Personal Care,No,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,2,Competitive prices,Product quality and accuracy,18-25,5,3,Beauty and Personal Care
2023-06-09 10:31:15-05:30,33,Female,Few times a month,Clothing and Fashion,Yes,Multiple times a day,categories,Multiple pages,4,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,1,Wide product selection,Customer service responsiveness,26-35,3,4,Clothing and Fashion
2023-06-09 10:58:13-05:30,23,Female,Few times a month,Clothing and Fashion,Sometimes,Rarely,others,First page,3,Maybe,Rarely,others,Never,No,Rarely,Sometimes,3,No,3,3,Competitive prices,Reducing packaging waste,18-25,3,1,Clothing and Fashion
2023-06-09 10:58:44-05:30,34,Female,Few times a month,Groceries and Gourmet Food;Home and Kitchen,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,Yes,Moderately,Yes,1,Sometimes,3,2,Competitive prices,Reducing packaging waste,26-35,3,2,Groceries and Gourmet Food
2023-06-09 10:59:38-05:30,23,Female,Few times a month,Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a month,Filter,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Yes,3,Sometimes,3,4,Product recommendations,Reducing packaging waste,18-25,3,2,Beauty and Personal Care
2023-06-09 12:22:47-05:30,34,Prefer not to say,Once a week,Clothing and Fashion,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,2,Sometimes,2,3,Product recommendations,Customer service responsiveness,26-35,4,2,Clothing and Fashion
2023-06-09 14:22:25-05:30,23,Female,Few times a month,Clothing and Fashion,Yes,Multiple times a day,Keyword,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Often,Yes,Heavily,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,18-25,3,4,Clothing and Fashion
